,SP_surplus,target_lag_1,SE_surplus,DE_surplus,sin_hour,IT_green_energy_lag_1,SP_green_energy,DK_green_energy,SP_surplus_lag_1,DK_surplus,HU_surplus_lag_1,IT_green_energy_lag_24,IT_green_energy,PO_surplus,SP_green_energy_lag_1,DE_green_energy,HU_Load_monthly_mean,HU_surplus,target_lag_24,PO_green_energy_lag_24,DK_surplus_lag_2,PO_surplus_lag_3,NE_surplus,HU_surplus_lag_24,HU_green_energy_lag_24,target
2022-10-11 20:00:00,-75604.0,3.0,-2408.0,-158761.0,-0.866,3716.0,24012.0,1443.0,-83376.0,-1765.0,-18850.0,3392.0,3632.0,-16150.0,26740.0,38558.0,18080.0,-17940.0,3.0,4840.0,-1952.0,-19460.0,-46374.0,-17920.0,956.0,3.0
2022-10-11 21:00:00,-71384.0,3.0,-2088.0,-146612.0,-0.707,3632.0,20736.0,1570.0,-75604.0,-1508.0,-17940.0,3554.0,3446.0,-15380.0,24012.0,35973.0,18080.0,-17220.0,3.0,4570.0,-1779.0,-18370.0,-43347.0,-17140.0,933.0,3.0
2022-10-11 22:00:00,-67832.0,3.0,-2034.0,-132865.0,-0.5,3446.0,20256.0,1676.0,-71384.0,-1314.0,-17220.0,3848.0,4136.0,-15096.0,20736.0,41788.0,18080.0,-16320.0,3.0,4470.0,-1765.0,-17310.0,-40994.0,-16184.0,877.0,3.0
2022-10-11 23:00:00,-64972.0,3.0,-1722.0,-118836.0,-0.2588,4136.0,18684.0,1558.0,-67832.0,-1418.0,-16320.0,3992.0,4560.0,-14840.0,20256.0,50755.0,18080.0,-15420.0,3.0,4570.0,-1508.0,-16150.0,-39249.0,-15370.0,797.0,3.0
2022-10-12 00:00:00,-63372.0,3.0,-1800.0,-113862.0,0.0,4560.0,17160.0,1554.0,-64972.0,-1409.0,-15420.0,4144.0,4720.0,-15100.0,18684.0,53534.0,18060.0,-14840.0,3.0,4600.0,-1314.0,-15380.0,-38517.0,-14880.0,774.0,3.0
2022-10-12 01:00:00,-60452.0,3.0,-2029.0,-116603.0,0.2588,4720.0,18304.0,1684.0,-63372.0,-1316.0,-14840.0,4264.0,4870.0,-15560.0,17160.0,53806.0,18050.0,-14824.0,3.0,4504.0,-1418.0,-15096.0,-38084.0,-14904.0,752.0,3.0
2022-10-12 02:00:00,-58156.0,3.0,-1670.0,-127988.0,0.5,4870.0,20088.0,1635.0,-60452.0,-1550.0,-14824.0,4468.0,3744.0,-16540.0,18304.0,49621.0,18050.0,-15460.0,3.0,4132.0,-1409.0,-14840.0,-38204.0,-15576.0,738.0,3.0
2022-10-12 03:00:00,-56656.0,3.0,-2578.0,-152336.0,0.707,3744.0,20588.0,1441.0,-58156.0,-2310.0,-15460.0,4750.0,3652.0,-19250.0,20088.0,40829.0,18050.0,-17140.0,3.0,3876.0,-1316.0,-15100.0,-40089.0,-17260.0,740.0,3.0
2022-10-12 04:00:00,-58132.0,3.0,-3516.0,-174003.0,0.866,3652.0,20660.0,1456.0,-56656.0,-2716.0,-17140.0,6160.0,6372.0,-20140.0,20588.0,48892.0,18060.0,-19820.0,3.0,4028.0,-1550.0,-15560.0,-45055.0,-19980.0,754.0,3.0
2022-10-12 05:00:00,-59152.0,3.0,-3504.0,-177748.0,0.966,6372.0,22416.0,1498.0,-58132.0,-2812.0,-19820.0,9230.0,8800.0,-20030.0,20660.0,61632.0,18060.0,-19870.0,3.0,4610.0,-2310.0,-16540.0,-50954.0,-19950.0,1130.0,3.0
2022-10-12 06:00:00,-59660.0,3.0,-3670.0,-175096.0,1.0,8800.0,23580.0,1600.0,-59152.0,-2684.0,-19870.0,10910.0,9864.0,-18980.0,22416.0,70480.0,18080.0,-18610.0,3.0,5230.0,-2716.0,-19250.0,-51658.0,-18430.0,2156.0,3.0
2022-10-12 07:00:00,-53608.0,3.0,-4236.0,-158373.0,0.966,9864.0,34788.0,1887.0,-59660.0,-2568.0,-18610.0,12130.0,10216.0,-17140.0,23580.0,89411.0,18080.0,-16980.0,3.0,5904.0,-2812.0,-20140.0,-47296.0,-16500.0,3452.0,3.0
2022-10-12 08:00:00,-39528.0,3.0,-3980.0,-140914.0,0.866,10216.0,52336.0,2170.0,-53608.0,-2268.0,-16980.0,12536.0,11064.0,-16230.0,34788.0,108700.0,18100.0,-15624.0,3.0,6716.0,-2684.0,-20030.0,-40103.0,-14720.0,4564.0,3.0
2022-10-12 09:00:00,-26324.0,3.0,-3688.0,-129794.0,0.707,11064.0,66288.0,2508.0,-39528.0,-1879.0,-15624.0,12536.0,11420.0,-16030.0,52336.0,121459.0,18100.0,-14870.0,3.0,7304.0,-2568.0,-18980.0,-34722.0,-13390.0,5280.0,3.0
2022-10-12 10:00:00,-25040.0,3.0,-2866.0,-115493.0,0.5,11420.0,67940.0,2980.0,-26324.0,-1498.0,-14870.0,12150.0,11540.0,-16900.0,66288.0,133120.0,18100.0,-15200.0,3.0,7372.0,-2268.0,-17140.0,-31932.0,-13400.0,5380.0,3.0
2022-10-12 11:00:00,-26392.0,3.0,-2494.0,-108948.0,0.2588,11540.0,68276.0,3214.0,-25040.0,-1336.0,-15200.0,11100.0,10536.0,-17680.0,67940.0,134453.0,18110.0,-15270.0,3.0,6970.0,-1879.0,-16230.0,-33565.0,-13790.0,4936.0,3.0
2022-10-12 12:00:00,-24860.0,3.0,-2496.0,-113371.0,0.0,10536.0,67180.0,2918.0,-26392.0,-1427.0,-15270.0,10140.0,8370.0,-18700.0,68276.0,124346.0,18110.0,-16100.0,3.0,5880.0,-1498.0,-16030.0,-36859.0,-15120.0,4130.0,3.0
2022-10-12 13:00:00,-22032.0,3.0,-2494.0,-126868.0,-0.2588,8370.0,66248.0,2684.0,-24860.0,-1424.0,-16100.0,8580.0,6430.0,-20050.0,67180.0,106201.0,18130.0,-17660.0,3.0,4652.0,-1336.0,-16900.0,-39246.0,-16960.0,3012.0,3.0
2022-10-12 14:00:00,-20488.0,3.0,-2176.0,-151657.0,-0.5,6430.0,66384.0,2292.0,-22032.0,-2011.0,-17660.0,6132.0,5030.0,-20930.0,66248.0,78226.0,18130.0,-19140.0,3.0,2650.0,-1427.0,-17680.0,-44140.0,-18900.0,1755.0,3.0
2022-10-12 15:00:00,-25852.0,3.0,-2410.0,-171932.0,-0.707,5030.0,61848.0,2184.0,-20488.0,-2044.0,-19140.0,6316.0,6044.0,-21330.0,66384.0,62209.0,18140.0,-20420.0,4.0,2940.0,-1424.0,-18700.0,-50647.0,-20290.0,929.0,3.0
2022-10-12 16:00:00,-46268.0,3.0,-2092.0,-176768.0,-0.866,6044.0,42500.0,2450.0,-25852.0,-1621.0,-20420.0,11490.0,8130.0,-21300.0,61848.0,65741.0,18160.0,-21900.0,4.0,3272.0,-2011.0,-20050.0,-52500.0,-21730.0,821.0,3.0
2022-10-12 17:00:00,-69084.0,3.0,-1552.0,-174064.0,-0.966,8130.0,26168.0,2696.0,-46268.0,-1158.0,-21900.0,6120.0,5384.0,-21040.0,42500.0,69359.0,18180.0,-21650.0,4.0,3372.0,-2044.0,-20930.0,-53036.0,-21550.0,823.0,4.0
2022-10-12 18:00:00,-75964.0,4.0,-900.0,-163215.0,-1.0,5384.0,25532.0,2700.0,-69084.0,-966.0,-21650.0,4212.0,4264.0,-19710.0,26168.0,66137.0,18180.0,-20590.0,3.0,2818.0,-1621.0,-21330.0,-49955.0,-20350.0,824.0,4.0
2022-10-12 19:00:00,-74832.0,4.0,-556.0,-151747.0,-0.966,4264.0,23544.0,2876.0,-75964.0,-582.0,-20590.0,3716.0,3628.0,-18320.0,25532.0,65054.0,18190.0,-19120.0,3.0,2382.0,-1158.0,-21300.0,-46357.0,-18850.0,821.0,3.0
2022-10-12 20:00:00,-71548.0,3.0,-681.0,-135591.0,-0.866,3628.0,20804.0,3020.0,-74832.0,-216.0,-19120.0,3632.0,3370.0,-16860.0,23544.0,66646.0,18190.0,-18190.0,3.0,2230.0,-966.0,-21040.0,-42192.0,-17940.0,820.0,3.0
2022-10-12 21:00:00,-68520.0,3.0,-1282.0,-118138.0,-0.707,3370.0,18036.0,2688.0,-71548.0,-404.0,-18190.0,3446.0,3064.0,-15570.0,20804.0,70605.0,18190.0,-17340.0,3.0,2026.0,-582.0,-19710.0,-37460.0,-17220.0,809.0,3.0
2022-10-12 22:00:00,-65256.0,3.0,-1671.0,-98109.0,-0.5,3064.0,17164.0,2540.0,-68520.0,-477.0,-17340.0,4136.0,3464.0,-14840.0,18036.0,81092.0,18190.0,-16370.0,3.0,1835.0,-216.0,-18320.0,-34959.0,-16320.0,784.0,3.0
2022-10-12 23:00:00,-61056.0,3.0,-1889.0,-83374.0,-0.2588,3464.0,17888.0,2390.0,-65256.0,-594.0,-16370.0,4560.0,3728.0,-14330.0,17164.0,89560.0,18180.0,-15416.0,3.0,1737.0,-404.0,-16860.0,-32243.0,-15420.0,786.0,3.0
2022-10-13 00:00:00,-60084.0,3.0,-1986.0,-83942.0,0.0,3728.0,16736.0,2422.0,-61056.0,-496.0,-15416.0,4720.0,3716.0,-14300.0,17888.0,86278.0,18180.0,-14940.0,3.0,1571.0,-477.0,-15570.0,-32395.0,-14840.0,813.0,3.0
2022-10-13 01:00:00,-60636.0,3.0,-1964.0,-89565.0,0.2588,3716.0,15428.0,2248.0,-60084.0,-726.0,-14940.0,4870.0,3804.0,-14730.0,16736.0,81236.0,18160.0,-14930.0,3.0,1358.0,-594.0,-14840.0,-32664.0,-14824.0,756.0,3.0
2022-10-13 02:00:00,-61856.0,3.0,-1173.0,-101838.0,0.5,3804.0,15384.0,2264.0,-60636.0,-916.0,-14930.0,3744.0,3648.0,-15520.0,15428.0,76264.0,18160.0,-15520.0,3.0,1166.0,-496.0,-14330.0,-33600.0,-15460.0,753.0,4.0
2022-10-13 03:00:00,-66752.0,4.0,-1617.0,-127758.0,0.707,3648.0,14396.0,2043.0,-61856.0,-1670.0,-15520.0,3652.0,3560.0,-17740.0,15384.0,67436.0,18160.0,-17260.0,3.0,1169.0,-726.0,-14300.0,-35706.0,-17140.0,749.0,4.0
2022-10-13 04:00:00,-76644.0,4.0,-2013.0,-151429.0,0.866,3560.0,16600.0,2114.0,-66752.0,-2076.0,-17260.0,6372.0,5296.0,-18740.0,14396.0,71496.0,18180.0,-19890.0,3.0,1742.0,-916.0,-14730.0,-40742.0,-19820.0,779.0,3.0
2022-10-13 05:00:00,-86216.0,3.0,-2208.0,-154617.0,0.966,5296.0,19584.0,2120.0,-76644.0,-2188.0,-19890.0,8800.0,6812.0,-18080.0,16600.0,84315.0,18180.0,-19540.0,3.0,2840.0,-1670.0,-15520.0,-47609.0,-19870.0,1183.0,3.0
2022-10-13 06:00:00,-89300.0,3.0,-2304.0,-151637.0,1.0,6812.0,19764.0,2132.0,-86216.0,-2192.0,-19540.0,9864.0,7056.0,-16940.0,19584.0,94381.0,18190.0,-17150.0,3.0,3804.0,-2076.0,-17740.0,-49689.0,-18610.0,2136.0,3.0
2022-10-13 07:00:00,-77248.0,3.0,-2464.0,-152740.0,0.966,7056.0,32964.0,2066.0,-89300.0,-2392.0,-17150.0,10216.0,7612.0,-15480.0,19764.0,95378.0,18190.0,-14270.0,3.0,4604.0,-2188.0,-18740.0,-49424.0,-16980.0,3188.0,3.0
2022-10-13 08:00:00,-58060.0,3.0,-2672.0,-151882.0,0.866,7612.0,53180.0,2148.0,-77248.0,-2342.0,-14270.0,11064.0,8650.0,-14180.0,32964.0,99385.0,18190.0,-12220.0,3.0,5388.0,-2192.0,-18080.0,-48555.0,-15624.0,4054.0,3.0
2022-10-13 09:00:00,-47308.0,3.0,-2436.0,-152562.0,0.707,8650.0,65124.0,2192.0,-58060.0,-2242.0,-12220.0,11420.0,9960.0,-13464.0,53180.0,100595.0,18190.0,-11080.0,3.0,5536.0,-2392.0,-16940.0,-48847.0,-14870.0,4580.0,4.0
2022-10-13 10:00:00,-42420.0,4.0,-2322.0,-146585.0,0.5,9960.0,69952.0,1915.0,-47308.0,-2488.0,-11080.0,11540.0,9590.0,-13896.0,65124.0,105671.0,18190.0,-10590.0,3.0,4684.0,-2342.0,-15480.0,-49045.0,-15200.0,4324.0,4.0
2022-10-13 11:00:00,-38988.0,4.0,-2544.0,-142942.0,0.2588,9590.0,72660.0,1737.0,-42420.0,-2548.0,-10590.0,10536.0,8770.0,-14630.0,69952.0,105495.0,18190.0,-10984.0,3.0,4084.0,-2242.0,-14180.0,-49616.0,-15270.0,4040.0,3.0
2022-10-13 12:00:00,-36056.0,3.0,-2832.0,-150129.0,0.0,8770.0,74452.0,1557.0,-38988.0,-2624.0,-10984.0,8370.0,8136.0,-16420.0,72660.0,94781.0,18190.0,-12690.0,3.0,3076.0,-2488.0,-13464.0,-50762.0,-16100.0,3590.0,3.0
2022-10-13 13:00:00,-34028.0,3.0,-3002.0,-159332.0,-0.2588,8136.0,75004.0,1299.0,-36056.0,-2884.0,-12690.0,6430.0,7800.0,-18420.0,74452.0,79899.0,18190.0,-15090.0,3.0,1937.0,-2548.0,-13896.0,-51909.0,-17660.0,2560.0,3.0
2022-10-13 14:00:00,-38716.0,3.0,-3184.0,-166706.0,-0.5,7800.0,70916.0,1252.0,-34028.0,-3012.0,-15090.0,5030.0,7920.0,-19660.0,75004.0,68048.0,18190.0,-17940.0,3.0,1145.0,-2624.0,-14630.0,-53481.0,-19140.0,1613.0,3.0
2022-10-13 15:00:00,-48476.0,3.0,-3056.0,-171095.0,-0.707,7920.0,61288.0,1242.0,-38716.0,-2988.0,-17940.0,6044.0,8164.0,-19860.0,70916.0,65356.0,18200.0,-20060.0,3.0,1586.0,-2884.0,-16420.0,-55762.0,-20420.0,892.0,4.0
2022-10-13 16:00:00,-65448.0,4.0,-2756.0,-170521.0,-0.866,8164.0,44796.0,1251.0,-48476.0,-2852.0,-20060.0,8130.0,9656.0,-19470.0,61288.0,73014.0,18220.0,-21800.0,3.0,2132.0,-3012.0,-18420.0,-56224.0,-21900.0,761.0,3.0
2022-10-13 17:00:00,-85160.0,3.0,-2496.0,-170603.0,-0.966,9656.0,30160.0,1353.0,-65448.0,-2488.0,-21800.0,5384.0,7132.0,-18700.0,44796.0,69743.0,18240.0,-21550.0,4.0,1765.0,-2988.0,-19660.0,-55915.0,-21650.0,776.0,3.0
2022-10-13 18:00:00,-86952.0,3.0,-2388.0,-164351.0,-1.0,7132.0,32668.0,1431.0,-85160.0,-2220.0,-21550.0,4264.0,6480.0,-17300.0,30160.0,61680.0,18240.0,-20320.0,4.0,1586.0,-2852.0,-19860.0,-53015.0,-20590.0,774.0,3.0
2022-10-13 19:00:00,-81792.0,3.0,-2312.0,-155103.0,-0.966,6480.0,31124.0,1311.0,-86952.0,-2096.0,-20320.0,3628.0,6010.0,-16140.0,32668.0,58295.0,18240.0,-18800.0,3.0,1433.0,-2488.0,-19470.0,-50135.0,-19120.0,775.0,3.0
2022-10-13 20:00:00,-74048.0,3.0,-2412.0,-142385.0,-0.866,6010.0,27924.0,1120.0,-81792.0,-2084.0,-18800.0,3370.0,5560.0,-15000.0,31124.0,56139.0,18260.0,-17900.0,3.0,1559.0,-2220.0,-18700.0,-46640.0,-18190.0,782.0,3.0
2022-10-13 21:00:00,-67804.0,3.0,-2596.0,-129463.0,-0.707,5560.0,26460.0,1025.0,-74048.0,-2088.0,-17900.0,3064.0,5400.0,-14536.0,27924.0,54719.0,18260.0,-17090.0,3.0,1771.0,-2096.0,-17300.0,-43746.0,-17340.0,816.0,3.0
2022-10-13 22:00:00,-64228.0,3.0,-2552.0,-119068.0,-0.5,5400.0,25340.0,931.0,-67804.0,-2118.0,-17090.0,3464.0,5628.0,-14380.0,26460.0,56196.0,18240.0,-16104.0,3.0,1928.0,-2084.0,-16140.0,-41786.0,-16370.0,837.0,3.0
2022-10-13 23:00:00,-62212.0,3.0,-2352.0,-107060.0,-0.2588,5628.0,23112.0,886.0,-64228.0,-2116.0,-16104.0,3728.0,6156.0,-14400.0,25340.0,62874.0,18240.0,-15210.0,3.0,2096.0,-2088.0,-15000.0,-39981.0,-15416.0,846.0,4.0
2022-10-14 00:00:00,-58352.0,4.0,-2092.0,-102463.0,0.0,6156.0,24476.0,828.0,-62212.0,-2124.0,-15210.0,3716.0,6424.0,-14550.0,23112.0,64750.0,18220.0,-14750.0,3.0,2092.0,-2118.0,-14536.0,-38900.0,-14940.0,825.0,4.0
2022-10-14 01:00:00,-56128.0,4.0,-1806.0,-102444.0,0.2588,6424.0,25644.0,737.0,-58352.0,-2214.0,-14750.0,3804.0,6450.0,-14984.0,24476.0,65930.0,18220.0,-14810.0,3.0,2076.0,-2116.0,-14380.0,-38425.0,-14930.0,833.0,4.0
2022-10-14 02:00:00,-55332.0,4.0,-2035.0,-111007.0,0.5,6450.0,26464.0,849.0,-56128.0,-2288.0,-14810.0,3648.0,6640.0,-15896.0,25644.0,62977.0,18220.0,-15464.0,4.0,2160.0,-2124.0,-14400.0,-38317.0,-15520.0,856.0,4.0
2022-10-14 03:00:00,-58532.0,4.0,-2490.0,-136080.0,0.707,6640.0,26532.0,939.0,-55332.0,-2660.0,-15464.0,3560.0,7270.0,-18340.0,26464.0,55040.0,18220.0,-17200.0,4.0,2492.0,-2214.0,-14550.0,-39831.0,-17260.0,882.0,3.0
2022-10-14 04:00:00,-68720.0,3.0,-3318.0,-167856.0,0.866,7270.0,26440.0,1060.0,-58532.0,-3088.0,-17200.0,5296.0,8744.0,-19710.0,26532.0,52102.0,18220.0,-19760.0,3.0,3020.0,-2288.0,-14984.0,-44206.0,-19890.0,913.0,3.0
2022-10-14 05:00:00,-77652.0,3.0,-3416.0,-169325.0,0.966,8744.0,29564.0,1222.0,-68720.0,-3102.0,-19760.0,6812.0,11304.0,-19790.0,26440.0,68171.0,18240.0,-19900.0,3.0,4428.0,-2660.0,-15896.0,-50304.0,-19540.0,1497.0,3.0
2022-10-14 06:00:00,-78120.0,3.0,-3156.0,-166026.0,1.0,11304.0,32440.0,1408.0,-77652.0,-2972.0,-19900.0,7056.0,12296.0,-19300.0,29564.0,77722.0,18240.0,-18240.0,3.0,5420.0,-3088.0,-18340.0,-52911.0,-17150.0,3138.0,3.0
2022-10-14 07:00:00,-68268.0,3.0,-3076.0,-160296.0,0.966,12296.0,41644.0,1523.0,-78120.0,-2852.0,-18240.0,7612.0,13210.0,-18350.0,32440.0,85980.0,18240.0,-16110.0,3.0,6100.0,-3102.0,-19710.0,-53230.0,-14270.0,4956.0,3.0
2022-10-14 08:00:00,-53708.0,3.0,-2822.0,-160916.0,0.866,13210.0,57900.0,1916.0,-68268.0,-2530.0,-16110.0,8650.0,14320.0,-17650.0,41644.0,89040.0,18260.0,-13704.0,3.0,7200.0,-2972.0,-19790.0,-52066.0,-12220.0,6204.0,3.0
2022-10-14 09:00:00,-41340.0,3.0,-2492.0,-151265.0,0.707,14320.0,72512.0,2276.0,-53708.0,-2116.0,-13704.0,9960.0,14380.0,-17440.0,57900.0,99691.0,18260.0,-12150.0,4.0,7580.0,-2852.0,-19300.0,-51836.0,-11080.0,6864.0,3.0
2022-10-14 10:00:00,-37840.0,3.0,-2152.0,-148501.0,0.5,14380.0,76796.0,2460.0,-41340.0,-1915.0,-12150.0,9590.0,14220.0,-17460.0,72512.0,101662.0,18260.0,-11336.0,4.0,7270.0,-2530.0,-18350.0,-51132.0,-10590.0,7156.0,3.0
2022-10-14 11:00:00,-36920.0,3.0,-2104.0,-144716.0,0.2588,14220.0,77300.0,2366.0,-37840.0,-1814.0,-11336.0,8770.0,14080.0,-17950.0,76796.0,97695.0,18260.0,-12056.0,3.0,6256.0,-2116.0,-17650.0,-50526.0,-10984.0,6664.0,3.0
2022-10-14 12:00:00,-35476.0,3.0,-2092.0,-144909.0,0.0,14080.0,76788.0,2220.0,-36920.0,-1864.0,-12056.0,8136.0,12760.0,-19020.0,77300.0,91740.0,18260.0,-13860.0,3.0,4830.0,-1915.0,-17440.0,-49004.0,-12690.0,5570.0,3.0
2022-10-14 13:00:00,-34112.0,3.0,-2210.0,-154205.0,-0.2588,12760.0,75596.0,1880.0,-35476.0,-2154.0,-13860.0,7800.0,10504.0,-20200.0,76788.0,77727.0,18260.0,-15990.0,3.0,3144.0,-1814.0,-17460.0,-47691.0,-15090.0,4088.0,3.0
2022-10-14 14:00:00,-36460.0,3.0,-2536.0,-161607.0,-0.5,10504.0,73780.0,1610.0,-34112.0,-2520.0,-15990.0,7920.0,8090.0,-20510.0,75596.0,67708.0,18260.0,-18510.0,3.0,2130.0,-1864.0,-17950.0,-48917.0,-17940.0,2232.0,3.0
2022-10-14 15:00:00,-43132.0,3.0,-2720.0,-165438.0,-0.707,8090.0,67632.0,1742.0,-36460.0,-2276.0,-18510.0,8164.0,7652.0,-20800.0,73780.0,65970.0,18270.0,-20270.0,4.0,2886.0,-2154.0,-19020.0,-51519.0,-20060.0,962.0,3.0
2022-10-14 16:00:00,-60784.0,3.0,-2005.0,-162204.0,-0.866,7652.0,48764.0,1906.0,-43132.0,-1936.0,-20270.0,9656.0,8904.0,-20320.0,67632.0,75900.0,18290.0,-21700.0,3.0,3746.0,-2520.0,-20200.0,-52036.0,-21800.0,836.0,4.0
2022-10-14 17:00:00,-79280.0,4.0,-1407.0,-156719.0,-0.966,8904.0,34808.0,2082.0,-60784.0,-1500.0,-21700.0,7132.0,6824.0,-19760.0,48764.0,78280.0,18290.0,-21380.0,3.0,3840.0,-2276.0,-20510.0,-51233.0,-21550.0,887.0,4.0
2022-10-14 18:00:00,-83300.0,4.0,-980.0,-148441.0,-1.0,6824.0,33716.0,2154.0,-79280.0,-1178.0,-21380.0,6480.0,5424.0,-18100.0,34808.0,74011.0,18300.0,-20350.0,3.0,3708.0,-1936.0,-20800.0,-48337.0,-20320.0,930.0,3.0
2022-10-14 19:00:00,-75676.0,3.0,-1062.0,-134498.0,-0.966,5424.0,35492.0,2200.0,-83300.0,-941.0,-20350.0,6010.0,4732.0,-16560.0,33716.0,74539.0,18300.0,-18780.0,3.0,3292.0,-1500.0,-20320.0,-45171.0,-18800.0,936.0,3.0
2022-10-14 20:00:00,-68792.0,3.0,-1232.0,-121809.0,-0.866,4732.0,31608.0,2244.0,-75676.0,-828.0,-18780.0,5560.0,4428.0,-15180.0,35492.0,75658.0,18300.0,-17870.0,3.0,3036.0,-1178.0,-19760.0,-41907.0,-17900.0,938.0,3.0
2022-10-14 21:00:00,-63604.0,3.0,-1186.0,-109288.0,-0.707,4428.0,29676.0,1942.0,-68792.0,-961.0,-17870.0,5400.0,4292.0,-14170.0,31608.0,74882.0,18300.0,-17250.0,3.0,2620.0,-941.0,-18100.0,-38762.0,-17090.0,1002.0,4.0
2022-10-14 22:00:00,-59800.0,4.0,-993.0,-98111.0,-0.5,4292.0,29628.0,1763.0,-63604.0,-998.0,-17250.0,5628.0,4190.0,-13464.0,29676.0,74247.0,18300.0,-16230.0,3.0,2236.0,-828.0,-16560.0,-36331.0,-16104.0,989.0,3.0
2022-10-14 23:00:00,-56716.0,3.0,-1170.0,-91989.0,-0.2588,4190.0,28736.0,1739.0,-59800.0,-978.0,-16230.0,6156.0,4176.0,-12960.0,29628.0,73017.0,18300.0,-15220.0,4.0,1930.0,-961.0,-15180.0,-34600.0,-15210.0,975.0,3.0
2022-10-15 00:00:00,-54844.0,3.0,-1031.0,-88916.0,0.0,4176.0,27144.0,1757.0,-56716.0,-975.0,-15220.0,6424.0,3942.0,-12980.0,28736.0,73647.0,18290.0,-14660.0,4.0,1761.0,-998.0,-14170.0,-34586.0,-14750.0,992.0,3.0
2022-10-15 01:00:00,-53204.0,3.0,-1295.0,-88884.0,0.2588,3942.0,26736.0,1563.0,-54844.0,-1197.0,-14660.0,6450.0,3702.0,-13016.0,27144.0,72466.0,18290.0,-14460.0,4.0,1714.0,-978.0,-13464.0,-34530.0,-14810.0,986.0,4.0
2022-10-15 02:00:00,-53072.0,4.0,-927.0,-96470.0,0.5,3702.0,26180.0,1266.0,-53204.0,-1518.0,-14460.0,6640.0,3644.0,-13030.0,26736.0,65064.0,18270.0,-14810.0,4.0,1695.0,-975.0,-12960.0,-34552.0,-15464.0,958.0,4.0
2022-10-15 03:00:00,-52248.0,4.0,-946.0,-104559.0,0.707,3644.0,26444.0,1041.0,-53072.0,-1855.0,-14810.0,7270.0,3900.0,-13680.0,26180.0,58870.0,18270.0,-15720.0,3.0,1663.0,-1197.0,-12980.0,-34774.0,-17200.0,899.0,4.0
2022-10-15 04:00:00,-55832.0,4.0,-859.0,-114598.0,0.866,3900.0,25900.0,803.0,-52248.0,-2348.0,-15720.0,8744.0,5290.0,-14260.0,26444.0,57425.0,18270.0,-17400.0,3.0,1969.0,-1518.0,-13016.0,-36551.0,-19760.0,879.0,4.0
2022-10-15 05:00:00,-60996.0,4.0,-893.0,-119964.0,0.966,5290.0,24828.0,847.0,-55832.0,-2452.0,-17400.0,11304.0,7400.0,-15040.0,25900.0,61823.0,18270.0,-17540.0,3.0,2896.0,-1855.0,-13030.0,-38247.0,-19900.0,1264.0,4.0
2022-10-15 06:00:00,-62056.0,4.0,-954.0,-126254.0,1.0,7400.0,26728.0,1044.0,-60996.0,-2472.0,-17540.0,12296.0,9330.0,-15220.0,24828.0,69591.0,18270.0,-15704.0,3.0,3500.0,-2348.0,-13680.0,-38958.0,-18240.0,2444.0,4.0
2022-10-15 07:00:00,-54592.0,4.0,-1290.0,-124074.0,0.966,9330.0,38492.0,1167.0,-62056.0,-2488.0,-15704.0,13210.0,10950.0,-14810.0,26728.0,80460.0,18270.0,-13420.0,3.0,3884.0,-2452.0,-14260.0,-37901.0,-16110.0,3744.0,4.0
2022-10-15 08:00:00,-38620.0,4.0,-1667.0,-111951.0,0.866,10950.0,55308.0,1399.0,-54592.0,-2304.0,-13420.0,14320.0,12270.0,-14510.0,38492.0,97645.0,18270.0,-11864.0,3.0,4630.0,-2472.0,-15040.0,-36943.0,-13704.0,5256.0,3.0
2022-10-15 09:00:00,-28552.0,3.0,-1984.0,-96042.0,0.707,12270.0,65228.0,1850.0,-38620.0,-1851.0,-11864.0,14380.0,13096.0,-14344.0,55308.0,118520.0,18270.0,-11400.0,3.0,4660.0,-2488.0,-15220.0,-36536.0,-12150.0,6250.0,3.0
2022-10-15 10:00:00,-21028.0,3.0,-1892.0,-71018.0,0.5,13096.0,73152.0,2270.0,-28552.0,-1442.0,-11400.0,14220.0,13224.0,-14320.0,65228.0,140605.0,18270.0,-11590.0,3.0,4456.0,-2304.0,-14810.0,-36009.0,-11336.0,6770.0,3.0
2022-10-15 11:00:00,-18792.0,3.0,-2208.0,-53930.0,0.2588,13224.0,76720.0,2690.0,-21028.0,-998.0,-11590.0,14080.0,12710.0,-14700.0,73152.0,151201.0,18270.0,-13140.0,3.0,3944.0,-1851.0,-14510.0,-34118.0,-12056.0,6060.0,3.0
2022-10-15 12:00:00,-12560.0,3.0,-2462.0,-48445.0,0.0,12710.0,79956.0,2852.0,-18792.0,-749.0,-13140.0,12760.0,10904.0,-15540.0,76720.0,152453.0,18270.0,-14980.0,3.0,2844.0,-1442.0,-14344.0,-31813.0,-13860.0,4876.0,3.0
2022-10-15 13:00:00,-6420.0,3.0,-2640.0,-57080.0,-0.2588,10904.0,82732.0,2930.0,-12560.0,-718.0,-14980.0,10504.0,7936.0,-16130.0,79956.0,141460.0,18270.0,-17040.0,3.0,1715.0,-998.0,-14320.0,-29613.0,-15990.0,3576.0,3.0
2022-10-15 14:00:00,-6932.0,3.0,-2818.0,-76900.0,-0.5,7936.0,81608.0,3230.0,-6420.0,-554.0,-17040.0,8090.0,4790.0,-16230.0,82732.0,119521.0,18270.0,-18640.0,3.0,1422.0,-749.0,-14700.0,-29308.0,-18510.0,1958.0,3.0
